index,time(s),furnanceT(K),sampleT(K),Q(mW),Q_corrected(mW),Fc,Fc_err
10465,185212.8,241.831189,236.530631,-25.794243,-26.277338,0.7344373723116665,4.349038412176931e-07
10466,185230.5,241.860188,236.560191,-25.812056,-26.286680999999998,0.7343087098208178,4.3561399210023666e-07
10467,185248.2,241.889323,236.589053,-25.826526,-26.292681,0.7341828826359881,4.363091369863348e-07
10468,185265.9,241.917971,236.618979,-25.831938,-26.287374,0.7340522046853588,4.370317540636215e-07
10469,185283.6,241.947768,236.648363,-25.840002,-26.287346,0.7339236828058119,4.3774311697664103e-07
10470,185301.3,241.976883,236.678118,-25.866429,-26.308495,0.7337933249419544,4.3846532016278417e-07
10471,185319.0,242.006117,236.707892,-25.896229,-26.332643,0.7336626684617663,4.3918986136759486e-07
10472,185336.7,242.035933,236.73778,-25.92658,-26.355843,0.7335312944701772,4.3991907155982446e-07
10473,185354.4,242.064562,236.766756,-25.957539,-26.376276,0.7334037208755303,4.4062784954057577e-07
10474,185372.1,242.094223,236.796316,-25.982838,-26.383737,0.7332733641870782,4.41352763502767e-07
10475,185389.8,242.123358,236.826323,-26.013362,-26.425299000000003,0.7331408168168931,4.420905571067557e-07
10476,185407.5,242.153136,236.855162,-26.050319,-26.480044,0.7330132198555618,4.4280146005437615e-07
10477,185425.2,242.181862,236.885092,-26.08159,-26.53435,0.7328805787312538,4.435411571357406e-07
10478,185442.9,242.21164,236.915232,-26.098787,-26.572329,0.7327467829259413,4.4428800577422933e-07
10479,185460.6,242.241612,236.944132,-26.110796,-26.598745,0.732618279988273,4.4500598378460765e-07
10480,185478.3,242.271119,236.973883,-26.137008,-26.629239000000002,0.7324857760751793,4.4574700652777466e-07
10481,185496.0,242.300291,237.003542,-26.164347,-26.654113,0.7323534621820257,4.464876662280126e-07
10482,185513.7,242.329388,237.032809,-26.198075,-26.673756,0.7322226814536095,4.472204308547667e-07
10483,185531.4,242.358796,237.063067,-26.230437,-26.692408999999998,0.7320872466328129,4.479799908807536e-07
10484,185549.1,242.388438,237.092627,-26.274075,-26.726087,0.7319547138330695,4.4872398335948915e-07
10485,185566.8,242.417864,237.121931,-26.308354,-26.760903000000003,0.7318231114574948,4.494634458507285e-07
10486,185584.5,242.447798,237.150774,-26.322037,-26.779618000000003,0.731693367527369,4.501931414879756e-07
10487,185602.2,242.476992,237.181246,-26.322146,-26.777265,0.7315560669633657,4.509660658236214e-07
10488,185619.9,242.506808,237.210532,-26.336744,-26.779471,0.7314238880271093,4.517108665447189e-07
10489,185637.6,242.53645,237.24021,-26.356003,-26.777909,0.7312897170329004,4.524676037176434e-07
10490,185655.3,242.565701,237.269671,-26.388385,-26.785163,0.7311563046549445,4.5322077169007713e-07
10491,185673.0,242.596259,237.299502,-26.414939,-26.788091,0.7310209903688156,4.5398539860741494e-07
10492,185690.7,242.625801,237.328925,-26.444694,-26.823631,0.7308873030526399,4.5474154564129066e-07
10493,185708.4,242.655774,237.357687,-26.47954,-26.870442,0.7307564037617624,4.554826117386668e-07
10494,185726.1,242.684987,237.387812,-26.512437,-26.924293,0.7306190724592686,4.5626082167959936e-07
10495,185743.8,242.714337,237.417544,-26.54254,-26.973475,0.7304833025594176,4.5703091894333525e-07
10496,185761.5,242.74392,237.446967,-26.568539,-27.020798000000003,0.7303487179912421,4.577950134532216e-07
10497,185779.2,242.773365,237.476996,-26.601432,-27.064712999999998,0.7302111293815783,4.585769055043265e-07
10498,185796.9,242.802521,237.506144,-26.63006,-27.105297,0.730077352532333,4.593378543082949e-07
10499,185814.6,242.832201,237.536482,-26.657499,-27.139261,0.7299378782095097,4.6013196564054226e-07
10500,185832.3,242.861571,237.565634,-26.677695,-27.154375,0.7298036290679607,4.608970527453238e-07
10501,185850.0,242.891581,237.595366,-26.704036,-27.188924999999998,0.7296664789023511,4.6167940903618643e-07
10502,185867.7,242.920813,237.625121,-26.721203,-27.214862999999998,0.7295289894517352,4.6246444695974276e-07
10503,185885.4,242.950455,237.6547,-26.740808,-27.245297,0.7293920814220238,4.632469063903244e-07
10504,185903.1,242.979979,237.684161,-26.76697,-27.270681,0.7292554891985126,4.6402829789737865e-07
10505,185920.8,243.009875,237.713854,-26.797236,-27.309340000000002,0.729117588096065,4.6481792326247273e-07
10506,185938.5,243.039496,237.74359,-26.827495,-27.341065999999998,0.7289792520066889,4.6561079308782283e-07
